wave-length (nm),A
879.123,0.1528
879.428,0.1679
879.732,0.1665
880.036,0.1858
880.341,0.1862
880.645,0.1993
880.949,0.1938
881.253,0.1964
881.557,0.1784
881.861,0.1913
882.165,0.1508
882.469,0.1796
882.773,0.1597
883.077,0.1787
883.381,0.1801
883.684,0.1914
883.988,0.1518
884.292,0.1736
884.595,0.1543
884.899,0.2135
885.202,0.2002
885.505,0.2035
885.809,0.1597
886.112,0.1591
886.415,0.1595
886.718,0.1896
887.022,0.1853
887.325,0.1722
887.628,0.1797
887.931,0.1458
888.233,0.1434
888.536,0.2018
888.839,0.1616
889.142,0.1383
889.444,0.1839
889.747,0.1774
890.05,0.1554
890.352,0.1672
890.655,0.2009
890.957,0.1888
891.259,0.1721
891.562,0.169
891.864,0.1499
892.166,0.1578
892.468,0.1483
892.77,0.1381
893.072,0.1527
893.374,0.1533
893.676,0.1551
893.978,0.1833
894.28,0.1804
894.582,0.1698
894.883,0.2084
895.185,0.1799
895.487,0.1462
895.788,0.1493
896.09,0.1644
896.391,0.1827
896.693,0.1758
896.994,0.1523
897.295,0.1993
897.596,0.1897
897.898,0.1806
898.199,0.2037
898.5,0.2128
898.801,0.2182
899.102,0.1941
899.403,0.1808
899.703,0.194
900.004,0.1943
900.305,0.1896
900.606,0.1816
900.906,0.1604
901.207,0.186
901.507,0.1449
901.808,0.1745
902.108,0.1681
902.409,0.1326
902.709,0.1643
903.009,0.137
903.309,0.1462
903.61,0.1373
903.91,0.148
904.21,0.1625
904.51,0.1575
904.81,0.1716
905.109,0.1431
905.409,0.1787
905.709,0.1927
906.009,0.2025
906.308,0.1631
906.608,0.2014
906.907,0.1888
907.207,0.1481
907.506,0.1435
907.806,0.1782
908.105,0.1707
908.404,0.1689
908.704,0.1825
909.003,0.1718
909.302,0.1669
909.601,0.1717
909.9,0.1552
910.199,0.1761
910.498,0.1542
910.797,0.1889
911.095,0.1869
911.394,0.2121
911.693,0.2098
911.991,0.2073
912.29,0.1396
912.589,0.1593
912.887,0.1688
913.185,0.1799
913.484,0.1337
913.782,0.1613
914.08,0.1606
914.378,0.1848
914.677,0.1687
914.975,0.1559
915.273,0.2132
915.571,0.1576
915.869,0.1663
916.166,0.1719
916.464,0.1709
916.762,0.1464
917.06,0.1368
917.357,0.1967
917.655,0.1836
917.952,0.1446
918.25,0.1775
918.547,0.1677
918.845,0.2077
919.142,0.1878
919.439,0.191
919.736,0.1996
920.034,0.1809
920.331,0.1477
920.628,0.1422
920.925,0.1706
921.222,0.153
921.518,0.1298
921.815,0.1514
922.112,0.1803
922.409,0.1708
922.705,0.1629
923.002,0.15
923.299,0.1315
923.595,0.1881
923.891,0.167
924.188,0.121
924.484,0.1512
924.78,0.1854
925.077,0.1483
925.373,0.1574
925.669,0.1915
925.965,0.145
926.261,0.1786
926.557,0.1823
926.853,0.1642
927.149,0.1585
927.444,0.1822
927.74,0.1685
928.036,0.1631
928.331,0.1735
928.627,0.1473
928.923,0.1986
929.218,0.162
929.513,0.1574
929.809,0.1696
930.104,0.1559
930.399,0.1339
930.694,0.1605
930.99,0.1584
931.285,0.1264
931.58,0.1545
931.875,0.172
932.169,0.234
932.464,0.1709
932.759,0.1719
933.054,0.1238
933.348,0.177
933.643,0.2089
933.938,0.1456
934.232,0.1398
934.527,0.0996
934.821,0.1885
935.115,0.1846
935.41,0.1533
935.704,0.2506
935.998,0.2943
936.292,0.1423
936.586,0.1835
936.88,0.2197
937.174,0.1699
937.468,0.2704
937.762,0.2524
938.056,0.1519
938.35,0.1576
938.643,0.1588
938.937,0.1394
939.23,0.1465
939.524,0.1113
939.817,0.089
940.111,0.2193
940.404,0.1826
940.698,0.1506
940.991,0.1678
941.284,0.2569
941.577,0.141
941.87,0.1223
942.163,0.0942
942.456,0.1557
942.749,0.1657
943.042,0.294
943.335,0.191
943.628,0.2638
943.92,0.2554
944.213,0.1667
944.505,0.3378
944.798,0.114
945.09,0.1413
945.383,0.2855
945.675,0.3262
945.967,0.2339
946.26,0.1464
946.552,0.359
946.844,0.0876
947.136,0.071
947.428,0.4756
947.72,0.302
948.012,0.1192
948.304,0.2078
948.596,0.2226
948.887,0.1458
949.179,0.0983
949.471,0.1497
949.762,0.2048
950.054,0.1093
950.345,0.1292
950.637,0.2743
950.928,0.2157
951.219,0.1529
951.511,0.187
951.802,-0.0042
952.093,0.3104
952.384,0.1552
952.675,0.2312
952.966,0.1544
953.257,0.0205
953.548,0.4286
953.839,0.335
954.13,0.2353
954.42,0.3705
954.711,0.0529
955.001,0.2727
955.292,0.1886
955.582,0.13
955.873,0.2189
956.163,0.2002
956.454,0.1782
956.744,0.2085
957.034,0.2495
957.324,0.1558
957.614,0.2624
957.904,0.1281
958.194,0.2996
958.484,0.0316
958.774,0.1096
959.064,0.2063
959.353,0.3495
959.643,0.1319
959.933,0.4638
960.222,0.0991
960.512,0.203
960.801,0.0884
961.091,0.203
961.38,0.1452
961.669,0.3772
961.959,0.1187
962.248,0.1006
962.537,0.0615
962.826,0.4169
963.115,0.3871
963.404,0.1579
963.693,0.3765
963.982,0.4533
964.271,0.2006
964.559,0.1994
964.848,0.3418
965.137,0.1171
965.425,0.0987
965.714,0.0365
966.002,0.2246
966.291,0.1485
966.579,0.1477
966.867,0.2122
967.156,0.1097
967.444,0.0857
967.732,0.424
968.02,0.238
968.308,0.2916
968.596,0.2468
968.884,0.3366
969.172,0.0617
969.459,0.1157
969.747,0.2521
970.035,0.5911
970.322,0.2244
970.61,0.05
970.898,-0.032
971.185,-0.0724
971.472,0.3298
971.76,0.182
972.047,0.0726
972.334,0.0217
972.621,0.2142
972.909,0.4326
973.196,0.2985
973.483,0.3106
973.77,0.2356
974.056,0.3869
974.343,0.4021
974.63,0.2387
974.917,0.3148
975.203,-0.0033
975.49,0.2301
975.777,0.1995
976.063,0.1272
976.35,0.1138
976.636,0.3191
976.922,0.1728
977.209,0.0247
977.495,0.6385
977.781,0.6522
978.067,-0.2525
978.353,0.1076
978.639,0.6058
978.925,0.302
979.211,0.5808
979.497,0.3402
979.782,0.2405
980.068,0.4611
980.354,0.3022
980.639,0.1185
980.925,0.2213
981.21,0.211
981.496,0.2283
981.781,0.1367
982.067,0.1788
982.352,0.5251
982.637,0.2615
982.922,0.2983
983.207,0.0697
983.492,0.0579
983.777,0.3028
984.062,0.3474
984.347,0.1321
984.632,0.1669
984.917,0.2819
985.201,0.2491
985.486,-0.1175
985.771,0.127
986.055,0.0164
986.34,0.1448
986.624,-0.0943
986.908,0.0599
987.193,0.1975
987.477,0.4362
987.761,0.6025
988.045,0.2746
988.329,-0.0177
988.613,0.3454
988.897,1.4078
989.181,0.3684
989.465,0.2864
989.749,0.2039
990.032,0.3285
990.316,0.105
990.6,0.4602
990.883,-0.0215
991.167,0.3932
991.45,0.099
991.734,0.1106
992.017,0.051
992.3,0.4099
992.583,0.2381
992.867,0.0899
993.15,0.2477
993.433,0.1956
993.716,1.1771
993.999,0.2478
994.282,0.0781
994.564,0.1184
994.847,0.1239
995.13,0.6958
995.413,0.3149
995.695,0.4279
995.978,0.2263
996.26,0.5737
996.543,0.2641
996.825,0.4618
997.107,-0.061
997.389,0.414
997.672,-0
997.954,-0
998.236,-0.0328
998.518,0.3037
998.8,0.0616
999.082,0.5855
999.364,-0.4024
999.645,0.3847
999.927,0.9006
1000.209,0.585
1000.491,0.1857
1000.772,0.0706
1001.054,-0
1001.335,0.1214
1001.616,-0.2291
1001.898,-0
1002.179,0.2687
1002.46,0.5502
1002.742,-0
1003.023,0.1556
1003.304,0.5367
1003.585,0.2522
1003.866,0.2676
1004.147,-0.0011
1004.427,0.1825
1004.708,0.5046
1004.989,0.4176
1005.269,0.4513
1005.55,-0
1005.831,0.016
1006.111,0.2014
1006.392,-0
1006.672,-0
1006.952,0.2893
1007.232,-0.0132
1007.513,-0
1007.793,-0
1008.073,-0.2929
1008.353,-0
1008.633,0.59
1008.913,-0
1009.193,0.5901
1009.472,-0
1009.752,-0
1010.032,-0
1010.312,-0
1010.591,-0
1010.871,0.6646
1011.15,-0.3096
1011.429,-0.3677
1011.709,0.1542
1011.988,0.8939
1012.267,0.5596
1012.547,-0.2656
1012.826,-0
1013.105,1.0578
1013.384,-1.0175
1013.663,-0.3948
1013.941,0.2478
1014.22,-0
1014.499,0.1145
1014.778,0.2683
1015.056,-0.0107
1015.335,-0
1015.614,-0.0483
1015.892,0.0893
1016.17,0.2071
1016.449,-0.2816
1016.727,-0
1017.005,-0.0196
1017.284,-0.0196
1017.562,-0.0196
