wave-length (nm),A
878.819,0.1428
879.123,0.1313
879.428,0.1438
879.732,0.1192
880.036,0.149
880.341,0.1348
880.645,0.1595
880.949,0.1388
881.253,0.1342
881.557,0.1345
881.861,0.1659
882.165,0.1166
882.469,0.1474
882.773,0.1082
883.077,0.1498
883.381,0.1501
883.684,0.1492
883.988,0.1592
884.292,0.1609
884.595,0.1225
884.899,0.1543
885.202,0.1681
885.505,0.1566
885.809,0.163
886.112,0.1363
886.415,0.1357
886.718,0.1298
887.022,0.1455
887.325,0.1285
887.628,0.1474
887.931,0.0986
888.233,0.1104
888.536,0.1386
888.839,0.1344
889.142,0.1073
889.444,0.103
889.747,0.1314
890.05,0.1246
890.352,0.1599
890.655,0.1421
890.957,0.1516
891.259,0.109
891.562,0.1438
891.864,0.1305
892.166,0.1609
892.468,0.1353
892.77,0.1208
893.072,0.1215
893.374,0.1293
893.676,0.1313
893.978,0.1383
894.28,0.1159
894.582,0.1445
894.883,0.1562
895.185,0.1437
895.487,0.132
895.788,0.131
896.09,0.1153
896.391,0.1407
896.693,0.1559
896.994,0.1351
897.295,0.1103
897.596,0.1106
897.898,0.1447
898.199,0.1567
898.5,0.1346
898.801,0.1375
899.102,0.1581
899.403,0.1242
899.703,0.1507
900.004,0.1499
900.305,0.1243
900.606,0.1493
900.906,0.1514
901.207,0.1199
901.507,0.1492
901.808,0.1362
902.108,0.1544
902.409,0.1282
902.709,0.1372
903.009,0.1207
903.309,0.1267
903.61,0.1178
903.91,0.1058
904.21,0.1365
904.51,0.1223
904.81,0.1239
905.109,0.1296
905.409,0.1586
905.709,0.1489
906.009,0.1405
906.308,0.1469
906.608,0.1544
906.907,0.1543
907.207,0.0968
907.506,0.1252
907.806,0.1549
908.105,0.1096
908.404,0.143
908.704,0.1532
909.003,0.1245
909.302,0.1609
909.601,0.1295
909.9,0.1115
910.199,0.144
910.498,0.1477
910.797,0.1406
911.095,0.135
911.394,0.1448
911.693,0.1492
911.991,0.1559
912.29,0.1208
912.589,0.1186
912.887,0.1471
913.185,0.1103
913.484,0.1266
913.782,0.1166
914.08,0.1513
914.378,0.1307
914.677,0.1259
914.975,0.1045
915.273,0.1398
915.571,0.1339
915.869,0.1181
916.166,0.1133
916.464,0.1444
916.762,0.1431
917.06,0.1084
917.357,0.1369
917.655,0.1361
917.952,0.1282
918.25,0.1416
918.547,0.1434
918.845,0.1717
919.142,0.1598
919.439,0.1899
919.736,0.1504
920.034,0.1299
920.331,0.169
920.628,0.1133
920.925,0.1342
921.222,0.0897
921.518,0.0888
921.815,0.1154
922.112,0.1405
922.409,0.139
922.705,0.1778
923.002,0.1371
923.299,0.1317
923.595,0.1237
923.891,0.1221
924.188,0.1141
924.484,0.1288
924.78,0.1458
925.077,0.1447
925.373,0.1256
925.669,0.1582
925.965,0.0993
926.261,0.1645
926.557,0.1263
926.853,0.1094
927.149,0.1313
927.444,0.1553
927.74,0.159
928.036,0.131
928.331,0.1429
928.627,0.1102
928.923,0.1506
929.218,0.1188
929.513,0.1217
929.809,0.1464
930.104,0.1336
930.399,0.1088
930.694,0.1109
930.99,0.1069
931.285,0.162
931.58,0.138
931.875,0.1503
932.169,0.1453
932.464,0.1226
932.759,0.1544
933.054,0.1349
933.348,0.1209
933.643,0.1542
933.938,0.1148
934.232,0.196
934.527,0.0779
934.821,0.162
935.115,0.1713
935.41,0.1577
935.704,0.1647
935.998,0.1517
936.292,0.1709
936.586,0.1772
936.88,0.1577
937.174,0.2154
937.468,0.1377
937.762,0.1612
938.056,0.1599
938.35,0.1421
938.643,0.1972
938.937,0.1644
939.23,0.1225
939.524,0.1087
939.817,0.0371
940.111,0.1836
940.404,0.0575
940.698,0.0783
940.991,0.1044
941.284,0.1803
941.577,0.0503
941.87,0.0494
942.163,0.158
942.456,0.1626
942.749,0.0343
943.042,0.1404
943.335,0.1754
943.628,0.3012
943.92,0.0697
944.213,0.0214
944.505,0.1152
944.798,0.1702
945.09,0.2012
945.383,0.1537
945.675,0.1722
945.967,0.1953
946.26,0.1633
946.552,0.3012
946.844,0.2522
947.136,0.0954
947.428,0.1607
947.72,0.0931
948.012,0.2284
948.304,0.3141
948.596,0.1352
948.887,0.2784
949.179,-0.0872
949.471,0.2001
949.762,0.1653
950.054,-0.0024
950.345,0.0916
950.637,0.3733
950.928,0.0403
951.219,0.0462
951.511,0.1498
951.802,-0.0511
952.093,0.2847
952.384,0.1063
952.675,0.2594
952.966,0.0956
953.257,0.108
953.548,0.3012
953.839,0.1998
954.13,0.0639
954.42,0.4323
954.711,0.1391
955.001,0.3058
955.292,0.17
955.582,0.1638
955.873,0.1379
956.163,0.1471
956.454,-0.0057
956.744,0.1428
957.034,0.057
957.324,0.2479
957.614,0.0273
957.904,-0.0409
958.194,0.196
958.484,0.1499
958.774,0.1442
959.064,0.0764
959.353,0.1672
959.643,0.1401
959.933,0.2097
960.222,0.0326
960.512,0.2635
960.801,0.0641
961.091,0.1255
961.38,0.0938
961.669,0.1159
961.959,0.0678
962.248,-0.0025
962.537,0.0878
962.826,0.217
963.115,0.1332
963.404,0.2046
963.693,0.1516
963.982,0.2678
964.271,0.3323
964.559,0.1447
964.848,0.1645
965.137,0.144
965.425,0.0555
965.714,0.0947
966.002,0.313
966.291,0.1143
966.579,0.418
966.867,0.1569
967.156,0.1236
967.444,0.0382
967.732,0.2413
968.02,0.2063
968.308,0.2363
968.596,0.1072
968.884,0.0729
969.172,0.1199
969.459,0.1049
969.747,-0.012
970.035,0.2901
970.322,0.208
970.61,-0.0953
970.898,-0.0419
971.185,-0.0962
971.472,0.3762
971.76,0.2005
972.047,0.1157
972.334,-0.0803
972.621,0.1258
972.909,0.3586
973.196,0.0923
973.483,0.0312
973.77,0.2532
974.056,0.2855
974.343,0.1535
974.63,0.1361
974.917,0.1446
975.203,0.0769
975.49,0.279
975.777,0.1063
976.063,0.245
976.35,0.1493
976.636,0.1062
976.922,-0.0136
977.209,-0.0021
977.495,0.2181
977.781,0.1392
978.067,0.002
978.353,0.0183
978.639,0.1511
978.925,0.1462
979.211,-0.0971
979.497,0.2011
979.782,0.332
980.068,0.2002
980.354,0.0498
980.639,0.1128
980.925,0.1732
981.21,0.1377
981.496,0.1345
981.781,0.0623
982.067,0.3565
982.352,0.0409
982.637,0.0279
982.922,0.1101
983.207,0.2803
983.492,-0.1193
983.777,0.1553
984.062,0.1592
984.347,0.0011
984.632,0.1344
984.917,-0.0712
985.201,0.0865
985.486,0.0373
985.771,0.1022
986.055,-0.0596
986.34,-0.003
986.624,-0.1812
986.908,0.23
987.193,0.1072
987.477,0.1257
987.761,0.1397
988.045,0.1544
988.329,-0.0848
988.613,0.2325
988.897,0.2913
989.181,0.1397
989.465,0.3241
989.749,0.1698
990.032,0.2673
990.316,-0.0563
990.6,0.9845
990.883,-0.1646
991.167,-0.0971
991.45,0.0413
991.734,-0.1106
992.017,0.3441
992.3,0.1486
992.583,-0.0043
992.867,0.1042
993.15,0.1443
993.433,0.5145
993.716,1.0668
993.999,0.3161
994.282,-0.0602
994.564,0.1421
994.847,0.1953
995.13,0.307
995.413,0.2619
995.695,-0.1728
995.978,0.1412
996.26,-0.1187
996.543,-0.2341
996.825,0.7027
997.107,0.3426
997.389,0.58
997.672,0.1714
997.954,-0
998.236,-0.2524
998.518,0.4511
998.8,0.0953
999.082,0.2735
999.364,-0.4147
999.645,0.3439
999.927,0.1577
1000.209,0.2066
1000.491,0.0018
1000.772,-0.0643
1001.054,0.1811
1001.335,0.157
1001.616,0.4241
1001.898,-0
1002.179,0.0666
1002.46,0.7856
1002.742,-0
1003.023,-0.1015
1003.304,-0.1793
1003.585,0.1872
1003.866,0.1522
1004.147,0.7619
1004.427,-0
1004.708,-0.2248
1004.989,-0.2405
1005.269,0.3435
1005.55,-0.5774
1005.831,-0.0364
1006.111,0.0154
1006.392,-0
1006.672,-0.057
1006.952,0.2808
1007.232,-0
1007.513,-0
1007.793,-0
1008.073,0.3365
1008.353,0.7033
1008.633,0.2103
1008.913,-0
1009.193,0.0451
1009.472,-0.0873
1009.752,-0
1010.032,0.6388
1010.312,-0
1010.591,-0
1010.871,0.349
1011.15,-0.0547
1011.429,-0.1282
1011.709,-0.1584
1011.988,-0
1012.267,0.2704
1012.547,-0.2303
1012.826,-0
1013.105,-0.1975
1013.384,-0
1013.663,-0.3551
1013.941,0.1676
1014.22,-0
1014.499,0.7258
1014.778,0.0493
1015.056,-0.1054
1015.335,-0.0177
1015.614,0.0656
1015.892,-0.2216
1016.17,-0
1016.449,-0.2705
1016.727,0.2532
1017.005,0.1143
1017.284,0.1143
1017.562,0.1143
