wave-length (nm),A
878.514,0.0557
878.819,0.0405
879.123,0.0092
879.428,0.0329
879.732,0.0452
880.036,0.021
880.341,0.0401
880.645,0.0567
880.949,0.0446
881.253,0.0448
881.557,0.0514
881.861,0.0561
882.165,0.0185
882.469,0.0622
882.773,0.0195
883.077,0.037
883.381,0.0315
883.684,0.0555
883.988,0.0381
884.292,0.0574
884.595,0.0302
884.899,0.0651
885.202,0.0699
885.505,0.0467
885.809,0.0374
886.112,0.034
886.415,0.0265
886.718,0.0304
887.022,0.0377
887.325,0.0411
887.628,0.0838
887.931,0.0267
888.233,0.04
888.536,0.0683
888.839,0.0361
889.142,0.0201
889.444,0.0413
889.747,0.0756
890.05,0.0377
890.352,0.0582
890.655,0.0622
890.957,0.0462
891.259,0.0483
891.562,0.0451
891.864,0.0399
892.166,0.0477
892.468,0.0381
892.77,0.0534
893.072,0.0325
893.374,0.0565
893.676,0.046
893.978,0.0367
894.28,0.026
894.582,0.032
894.883,0.0666
895.185,0.048
895.487,0.059
895.788,0.0555
896.09,0.0595
896.391,0.0632
896.693,0.0552
896.994,0.0387
897.295,0.037
897.596,0.0053
897.898,0.037
898.199,0.0685
898.5,0.0714
898.801,0.042
899.102,0.0685
899.403,0.0482
899.703,0.0472
900.004,0.057
900.305,0.0385
900.606,0.0504
900.906,0.0449
901.207,0.0243
901.507,0.067
901.808,0.0374
902.108,0.0425
902.409,0.0265
902.709,0.0506
903.009,0.0455
903.309,0.046
903.61,0.0312
903.91,0.0307
904.21,0.059
904.51,0.0373
904.81,0.0187
905.109,0.0298
905.409,0.0696
905.709,0.0638
906.009,0.0573
906.308,0.0358
906.608,0.0407
906.907,0.0256
907.207,0.0056
907.506,0.0411
907.806,0.0488
908.105,0.048
908.404,0.0417
908.704,0.075
909.003,0.0767
909.302,0.0564
909.601,0.0626
909.9,0.0205
910.199,0.0131
910.498,0.0423
910.797,0.0391
911.095,0.0832
911.394,0.0679
911.693,0.0687
911.991,0.0827
912.29,0.0423
912.589,0.0432
912.887,0.0365
913.185,0.0185
913.484,0.0215
913.782,0.05
914.08,0.0621
914.378,0.0748
914.677,0.0408
914.975,0.0551
915.273,0.0738
915.571,0.0691
915.869,0.0335
916.166,0.0584
916.464,0.0741
916.762,0.0388
917.06,0.058
917.357,0.0723
917.655,0.0521
917.952,0.0523
918.25,0.0581
918.547,0.0785
918.845,0.0279
919.142,0.081
919.439,0.0494
919.736,0.0531
920.034,0.0605
920.331,0.0092
920.628,0.032
920.925,0.0366
921.222,0.027
921.518,0.0231
921.815,0.0159
922.112,0.0738
922.409,0.0409
922.705,0.0701
923.002,0.0197
923.299,0.0382
923.595,0.0556
923.891,0.0313
924.188,0.0228
924.484,0.0439
924.78,0.066
925.077,0.0276
925.373,0.0353
925.669,0.0418
925.965,0.0286
926.261,0.0727
926.557,0.0349
926.853,0.0305
927.149,0.0595
927.444,0.0411
927.74,0.0351
928.036,0.0447
928.331,0.0451
928.627,0.0184
928.923,0.0644
929.218,0.0368
929.513,0.0344
929.809,0.0746
930.104,0.035
930.399,0.0571
930.694,-0.0028
930.99,-0.0133
931.285,0.0368
931.58,0.0238
931.875,0.0293
932.169,0.018
932.464,0.0296
932.759,0.0847
933.054,0.029
933.348,0.0471
933.643,0.0909
933.938,0.026
934.232,0.0469
934.527,0.0303
934.821,0.0488
935.115,0.0344
935.41,0.0405
935.704,0.1133
935.998,0.1092
936.292,0.0375
936.586,0.0407
936.88,0.0808
937.174,0.0744
937.468,0.0796
937.762,0.1059
938.056,0.0847
938.35,0.0075
938.643,0.0689
938.937,0.0483
939.23,-0.0017
939.524,-0.0015
939.817,-0.0394
940.111,0.0435
940.404,0.0565
940.698,0.0449
940.991,0.1163
941.284,0.1054
941.577,-0.0267
941.87,0.0254
942.163,0.0169
942.456,0.0838
942.749,-0.0089
943.042,0.126
943.335,0.0611
943.628,0.0955
943.92,0.1702
944.213,0.0196
944.505,0.1861
944.798,0.0873
945.09,0.1181
945.383,0.1561
945.675,0.0299
945.967,0.0486
946.26,0.0993
946.552,0.1092
946.844,0.1458
947.136,0.0701
947.428,0.2313
947.72,0.0279
948.012,0.0528
948.304,-0.0681
948.596,0.0677
948.887,0.049
949.179,-0.0339
949.471,0.1775
949.762,-0.0755
950.054,-0.0991
950.345,0.0148
950.637,0.3052
950.928,-0.0489
951.219,-0.0878
951.511,0.0674
951.802,-0.035
952.093,0.0255
952.384,0.2597
952.675,-0.0186
952.966,0.0939
953.257,-0.0073
953.548,0.2643
953.839,0.0809
954.13,0.0063
954.42,0.1392
954.711,-0.0728
955.001,0.159
955.292,-0.0107
955.582,0.0514
955.873,0.092
956.163,0.142
956.454,-0.0638
956.744,0.0376
957.034,0.0515
957.324,0.0682
957.614,0.0058
957.904,0.09
958.194,0.1355
958.484,0.0247
958.774,0.0199
959.064,-0.0408
959.353,0.0396
959.643,0.0476
959.933,0.2788
960.222,-0.0248
960.512,0.1909
960.801,-0.074
961.091,0.1413
961.38,0.0348
961.669,0.1977
961.959,-0.0071
962.248,-0.0385
962.537,-0.1907
962.826,0.0939
963.115,-0.0358
963.404,0.131
963.693,0.0654
963.982,0.2062
964.271,0.1283
964.559,0.06
964.848,0.1586
965.137,0.1061
965.425,0.0856
965.714,-0.1126
966.002,0.3012
966.291,0.1825
966.579,0.0409
966.867,0.0738
967.156,0.0744
967.444,0.048
967.732,0.0227
968.02,0.0987
968.308,0.0788
968.596,0.1393
968.884,-0.0897
969.172,-0.0622
969.459,-0.0486
969.747,0.067
970.035,0.2035
970.322,0.1154
970.61,-0.0901
970.898,-0.1218
971.185,-0.1999
971.472,0.2267
971.76,0.0564
972.047,-0.0882
972.334,-0.0316
972.621,0.0569
972.909,0.2392
973.196,-0.0941
973.483,0.0334
973.77,0.0303
974.056,0.1989
974.343,0.0108
974.63,0.0535
974.917,0.1684
975.203,-0.0939
975.49,0.0622
975.777,0.0382
976.063,0.2002
976.35,-0.0006
976.636,0.1877
976.922,0.1146
977.209,-0.0491
977.495,0.0825
977.781,0.1585
978.067,-0.1882
978.353,0.2081
978.639,0.1794
978.925,0.0058
979.211,-0.0329
979.497,0.2341
979.782,0.0949
980.068,0.1158
980.354,0.052
980.639,0.0824
980.925,0.0641
981.21,0.1458
981.496,0.1865
981.781,-0.0405
982.067,0.0743
982.352,0.0435
982.637,0.0685
982.922,0.0197
983.207,0.0044
983.492,-0.0203
983.777,0.1842
984.062,0.1318
984.347,0.017
984.632,0.0687
984.917,-0.0562
985.201,0.0595
985.486,-0.0807
985.771,0.049
986.055,0.0287
986.34,0.1201
986.624,0.0455
986.908,-0.0416
987.193,0.1046
987.477,0.0064
987.761,-0.0012
988.045,0.0546
988.329,-0.2627
988.613,0.1283
988.897,0.2617
989.181,0.0893
989.465,0.1984
989.749,0.0719
990.032,0.204
990.316,0.1454
990.6,0.2973
990.883,-0.0125
991.167,0.1325
991.45,0.1168
991.734,-0.1135
992.017,0.0234
992.3,0.0488
992.583,0.2478
992.867,0.0187
993.15,0.2283
993.433,0.1055
993.716,0.3739
993.999,-0.0057
994.282,-0.0278
994.564,0.0313
994.847,0.145
995.13,-0
995.413,0.1699
995.695,-0.1644
995.978,-0.0016
996.26,0.1108
996.543,-0.0952
996.825,0.3138
997.107,-0.2577
997.389,0.0467
997.672,1.2128
997.954,-0.1188
998.236,-0.2051
998.518,1.0356
998.8,-0.1135
999.082,0.1321
999.364,-0.7978
999.645,0.4343
999.927,0.527
1000.209,0.0975
1000.491,-0.0657
1000.772,0.2597
1001.054,0.418
1001.335,0.5496
1001.616,-0.138
1001.898,0.0266
1002.179,0.0092
1002.46,0.4589
1002.742,1.1055
1003.023,0.1756
1003.304,-0.2614
1003.585,0.3396
1003.866,0.0372
1004.147,0.8162
1004.427,-0
1004.708,-0.148
1004.989,-0.385
1005.269,0.2234
1005.55,-0
1005.831,0.2006
1006.111,1.1354
1006.392,0.8737
1006.672,0.2911
1006.952,0.2484
1007.232,0.4727
1007.513,-0
1007.793,-1.0035
1008.073,-0.3109
1008.353,0.0257
1008.633,0.1393
1008.913,0.9251
1009.193,0.0672
1009.472,-0
1009.752,0.7174
1010.032,-0
1010.312,0.0916
1010.591,-0
1010.871,-0.0665
1011.15,-0
1011.429,-0.3461
1011.709,0.0135
1011.988,-0.0726
1012.267,1.0004
1012.547,-0
1012.826,0.1124
1013.105,-0.3918
1013.384,0.29
1013.663,0.1607
1013.941,0.0256
1014.22,-0
1014.499,0.2487
1014.778,-0.042
1015.056,0.1008
1015.335,-0.391
1015.614,0.8041
1015.892,-0.1526
1016.17,-0
1016.449,-0.2581
1016.727,1.5319
1017.005,0.108
1017.284,0.108
1017.562,0.108
