wave-length (nm),A
881.253,0.2166
881.557,0.2222
881.861,0.2235
882.165,0.2053
882.469,0.2165
882.773,0.1985
883.077,0.2248
883.381,0.207
883.684,0.2322
883.988,0.2106
884.292,0.2341
884.595,0.1941
884.899,0.2178
885.202,0.2353
885.505,0.2234
885.809,0.2052
886.112,0.198
886.415,0.1918
886.718,0.2049
887.022,0.2095
887.325,0.1996
887.628,0.2164
887.931,0.1978
888.233,0.1916
888.536,0.2484
888.839,0.181
889.142,0.1413
889.444,0.2065
889.747,0.2014
890.05,0.2047
890.352,0.1892
890.655,0.2305
890.957,0.2115
891.259,0.182
891.562,0.1894
891.864,0.1772
892.166,0.2149
892.468,0.2103
892.77,0.2125
893.072,0.2093
893.374,0.2074
893.676,0.2138
893.978,0.208
894.28,0.2047
894.582,0.1953
894.883,0.207
895.185,0.2087
895.487,0.1885
895.788,0.196
896.09,0.1904
896.391,0.2108
896.693,0.1981
896.994,0.2082
897.295,0.2157
897.596,0.2131
897.898,0.1945
898.199,0.2157
898.5,0.206
898.801,0.1862
899.102,0.2176
899.403,0.2249
899.703,0.2175
900.004,0.2315
900.305,0.194
900.606,0.1942
900.906,0.2119
901.207,0.2101
901.507,0.2041
901.808,0.1985
902.108,0.2326
902.409,0.1912
902.709,0.1913
903.009,0.1855
903.309,0.1996
903.61,0.1732
903.91,0.1722
904.21,0.2057
904.51,0.1737
904.81,0.2061
905.109,0.2082
905.409,0.18
905.709,0.2526
906.009,0.1975
906.308,0.2117
906.608,0.212
906.907,0.201
907.207,0.1914
907.506,0.1949
907.806,0.2309
908.105,0.206
908.404,0.2505
908.704,0.2077
909.003,0.2382
909.302,0.211
909.601,0.225
909.9,0.1866
910.199,0.1964
910.498,0.1875
910.797,0.1933
911.095,0.208
911.394,0.2084
911.693,0.222
911.991,0.1976
912.29,0.2067
912.589,0.177
912.887,0.1882
913.185,0.2046
913.484,0.1933
913.782,0.197
914.08,0.2216
914.378,0.1838
914.677,0.2146
914.975,0.1859
915.273,0.2103
915.571,0.1818
915.869,0.228
916.166,0.1955
916.464,0.2067
916.762,0.1981
917.06,0.1805
917.357,0.2236
917.655,0.2273
917.952,0.1988
918.25,0.205
918.547,0.1832
918.845,0.2073
919.142,0.2304
919.439,0.2337
919.736,0.2048
920.034,0.2185
920.331,0.1762
920.628,0.2202
920.925,0.2078
921.222,0.1676
921.518,0.1712
921.815,0.1615
922.112,0.2095
922.409,0.1888
922.705,0.1879
923.002,0.1684
923.299,0.2027
923.595,0.2239
923.891,0.1634
924.188,0.1495
924.484,0.2118
924.78,0.2114
925.077,0.195
925.373,0.2104
925.669,0.2092
925.965,0.1835
926.261,0.2396
926.557,0.2077
926.853,0.1867
927.149,0.2059
927.444,0.2233
927.74,0.2376
928.036,0.1974
928.331,0.1846
928.627,0.2017
928.923,0.1915
929.218,0.2107
929.513,0.2167
929.809,0.2461
930.104,0.2085
930.399,0.167
930.694,0.1946
930.99,0.1755
931.285,0.1958
931.58,0.1703
931.875,0.2215
932.169,0.172
932.464,0.234
932.759,0.1853
933.054,0.2089
933.348,0.1968
933.643,0.2178
933.938,0.1819
934.232,0.1983
934.527,0.2187
934.821,0.2309
935.115,0.2222
935.41,0.1695
935.704,0.1978
935.998,0.2392
936.292,0.1771
936.586,0.2232
936.88,0.2159
937.174,0.1758
937.468,0.2567
937.762,0.2588
938.056,0.1524
938.35,0.1847
938.643,0.263
938.937,0.1712
939.23,0.1612
939.524,0.1199
939.817,0.1156
940.111,0.2523
940.404,0.2573
940.698,0.1006
940.991,0.2268
941.284,0.2934
941.577,0.2726
941.87,0.1043
942.163,0.3126
942.456,0.2608
942.749,0.1701
943.042,0.2221
943.335,0.217
943.628,0.3154
943.92,0.1596
944.213,0.2312
944.505,0.4079
944.798,0.0938
945.09,0.3487
945.383,0.322
945.675,0.2332
945.967,0.1729
946.26,0.3066
946.552,0.8804
946.844,0.0892
947.136,0.3522
947.428,0.6773
947.72,0.1456
948.012,0.4658
948.304,0.2255
948.596,0.1141
948.887,0.3547
949.179,0.1531
949.471,0.255
949.762,0.1219
950.054,0.1021
950.345,0.1307
950.637,0.4457
950.928,0.1134
951.219,0.0677
951.511,0.2051
951.802,0.0518
952.093,0.2847
952.384,0.28
952.675,0.4585
952.966,0.3733
953.257,0.0589
953.548,0.6067
953.839,0.2582
954.13,0.0679
954.42,0.4147
954.711,0.1969
955.001,0.3397
955.292,0.0594
955.582,0.1596
955.873,0.2162
956.163,0.3262
956.454,0.0114
956.744,0.2793
957.034,0.1767
957.324,0.3084
957.614,0.0307
957.904,0.1335
958.194,0.2927
958.484,0.1287
958.774,0.1583
959.064,0.2275
959.353,0.2733
959.643,0.3193
959.933,0.5668
960.222,0.185
960.512,0.3371
960.801,0.1273
961.091,0.281
961.38,0.2071
961.669,0.1483
961.959,0.0994
962.248,0.031
962.537,0.2582
962.826,0.2083
963.115,0.2212
963.404,0.1918
963.693,0.2526
963.982,0.2045
964.271,0.2338
964.559,0.2965
964.848,0.1192
965.137,0.1752
965.425,0.1802
965.714,-0.0326
966.002,0.3327
966.291,0.1611
966.579,0.4267
966.867,0.2741
967.156,0.2594
967.444,0.1095
967.732,0.1611
968.02,0.3339
968.308,0.1701
968.596,0.2222
968.884,0.3316
969.172,0.1854
969.459,0.0625
969.747,0.2484
970.035,0.1351
970.322,0.3144
970.61,0.0667
970.898,0.1831
971.185,-0.0323
971.472,0.2458
971.76,0.1699
972.047,0.0623
972.334,0.0194
972.621,0.2164
972.909,0.5458
973.196,0.2389
973.483,0.3311
973.77,0.3226
974.056,0.4141
974.343,0.2511
974.63,0.1984
974.917,0.2862
975.203,-0.0206
975.49,0.18
975.777,0.1676
976.063,0.1928
976.35,0.2709
976.636,0.2114
976.922,0.2757
977.209,0.0954
977.495,0.1879
977.781,0.0647
978.067,-0.0228
978.353,0.1727
978.639,0.3341
978.925,0.2234
979.211,0.3014
979.497,0.2697
979.782,0.4831
980.068,0.341
980.354,0.0542
980.639,0.1407
980.925,0.0421
981.21,0.2748
981.496,0.2766
981.781,-0.021
982.067,0.0567
982.352,0.2401
982.637,0.2644
982.922,0.3176
983.207,0.2602
983.492,0.0716
983.777,0.4386
984.062,0.22
984.347,0.1733
984.632,0.2079
984.917,-0.0407
985.201,0.5447
985.486,0.2753
985.771,0.4083
986.055,0.2064
986.34,0.0893
986.624,0.0548
986.908,0.5525
987.193,0.3441
987.477,0.3453
987.761,0.8125
988.045,2.4746
988.329,0.3104
988.613,0.4014
988.897,0.4649
989.181,0.2265
989.465,0.1771
989.749,0.0112
990.032,0.4058
990.316,0.0436
990.6,0.4646
990.883,0.142
991.167,0.0804
991.45,-0.1031
991.734,-0.1706
992.017,0.575
992.3,0.3073
992.583,0.37
992.867,0.177
993.15,0.1045
993.433,0.2808
993.716,0.4762
993.999,0.287
994.282,-0.0456
994.564,-0.0382
994.847,0.0754
995.13,-0
995.413,0.2619
995.695,-0.0804
995.978,-0.1022
996.26,-0.0165
996.543,0.1833
996.825,0.7672
997.107,-0.1485
997.389,-0
997.672,0.3677
997.954,-0
998.236,-0
998.518,0.852
998.8,0.1937
999.082,-0
999.364,-0.3948
999.645,0.4826
999.927,0.248
1000.209,0.1289
1000.491,0.0998
1000.772,0.0928
1001.054,0.5137
1001.335,0.1923
1001.616,0.1794
1001.898,-0.1892
1002.179,0.0725
1002.46,0.5855
1002.742,-0.3039
1003.023,0.8585
1003.304,0.0969
1003.585,0.2476
1003.866,0.8015
1004.147,-0
1004.427,-0
1004.708,-0.1855
1004.989,-0.2826
1005.269,0.1574
1005.55,-0
1005.831,0.0025
1006.111,0.2083
1006.392,0.1298
1006.672,0.4859
1006.952,0.1434
1007.232,0.2342
1007.513,-0
1007.793,-0
1008.073,0.504
1008.353,-0
1008.633,0.3143
1008.913,-0
1009.193,0.0748
1009.472,-0
1009.752,0.663
1010.032,1.147
1010.312,1.3883
1010.591,-0
1010.871,0.1116
1011.15,-0.1854
1011.429,0.0083
1011.709,0.0769
1011.988,0.9829
1012.267,1.4775
1012.547,-0.1416
1012.826,-0
1013.105,-0
1013.384,-0
1013.663,-0.379
1013.941,0.1773
1014.22,0.5485
1014.499,0.1839
1014.778,0.4734
1015.056,-0
1015.335,-0
1015.614,-0
1015.892,-0.1104
1016.17,-0
1016.449,-0.1035
1016.727,0.2278
1017.005,0.2825
1017.284,0.2825
1017.562,0.2825
