wave-length (nm),A
878.819,0.1445
879.123,0.1076
879.428,0.1338
879.732,0.1127
880.036,0.0978
880.341,0.102
880.645,0.1344
880.949,0.1121
881.253,0.1305
881.557,0.1134
881.861,0.1483
882.165,0.0949
882.469,0.1313
882.773,0.1181
883.077,0.1215
883.381,0.1364
883.684,0.135
883.988,0.1306
884.292,0.1449
884.595,0.0939
884.899,0.1291
885.202,0.1317
885.505,0.1448
885.809,0.1125
886.112,0.1009
886.415,0.0856
886.718,0.1116
887.022,0.1238
887.325,0.1151
887.628,0.0964
887.931,0.1164
888.233,0.0784
888.536,0.1299
888.839,0.1078
889.142,0.0588
889.444,0.1254
889.747,0.1056
890.05,0.0898
890.352,0.121
890.655,0.12
890.957,0.1222
891.259,0.0907
891.562,0.1169
891.864,0.1026
892.166,0.0952
892.468,0.1167
892.77,0.1182
893.072,0.0859
893.374,0.1073
893.676,0.1227
893.978,0.1284
894.28,0.1318
894.582,0.111
894.883,0.1258
895.185,0.1185
895.487,0.1093
895.788,0.12
896.09,0.0901
896.391,0.1279
896.693,0.1052
896.994,0.1175
897.295,0.0822
897.596,0.0899
897.898,0.0809
898.199,0.1306
898.5,0.1075
898.801,0.1291
899.102,0.1396
899.403,0.1199
899.703,0.1268
900.004,0.1375
900.305,0.1097
900.606,0.1283
900.906,0.106
901.207,0.1143
901.507,0.1
901.808,0.1058
902.108,0.1038
902.409,0.1107
902.709,0.1034
903.009,0.0981
903.309,0.1083
903.61,0.1051
903.91,0.0963
904.21,0.1355
904.51,0.0961
904.81,0.1143
905.109,0.0933
905.409,0.1453
905.709,0.1285
906.009,0.1344
906.308,0.1306
906.608,0.1114
906.907,0.1206
907.207,0.0948
907.506,0.1267
907.806,0.1464
908.105,0.117
908.404,0.1394
908.704,0.1096
909.003,0.1161
909.302,0.132
909.601,0.1092
909.9,0.1192
910.199,0.1045
910.498,0.1092
910.797,0.1132
911.095,0.1319
911.394,0.1404
911.693,0.1396
911.991,0.1077
912.29,0.0992
912.589,0.1101
912.887,0.09
913.185,0.1211
913.484,0.091
913.782,0.0926
914.08,0.1356
914.378,0.1318
914.677,0.1003
914.975,0.0903
915.273,0.1436
915.571,0.1463
915.869,0.0985
916.166,0.1019
916.464,0.1395
916.762,0.1155
917.06,0.0873
917.357,0.1105
917.655,0.1329
917.952,0.0974
918.25,0.1071
918.547,0.0866
918.845,0.1182
919.142,0.1495
919.439,0.1438
919.736,0.13
920.034,0.1174
920.331,0.1126
920.628,0.1293
920.925,0.094
921.222,0.0671
921.518,0.0667
921.815,0.1106
922.112,0.1392
922.409,0.1179
922.705,0.1345
923.002,0.1154
923.299,0.1115
923.595,0.1264
923.891,0.0981
924.188,0.0528
924.484,0.0932
924.78,0.1188
925.077,0.1144
925.373,0.1032
925.669,0.1198
925.965,0.092
926.261,0.127
926.557,0.1164
926.853,0.1273
927.149,0.1208
927.444,0.1321
927.74,0.1216
928.036,0.0742
928.331,0.1227
928.627,0.0816
928.923,0.143
929.218,0.08
929.513,0.1294
929.809,0.1394
930.104,0.0884
930.399,0.1315
930.694,0.078
930.99,0.066
931.285,0.0862
931.58,0.0937
931.875,0.1293
932.169,0.1118
932.464,0.1287
932.759,0.1265
933.054,0.082
933.348,0.1087
933.643,0.1397
933.938,0.1512
934.232,0.0881
934.527,0.0779
934.821,0.1054
935.115,0.1202
935.41,0.1051
935.704,0.1598
935.998,0.1075
936.292,0.1531
936.586,0.1393
936.88,0.111
937.174,0.1638
937.468,0.1458
937.762,0.1388
938.056,0.1379
938.35,0.0859
938.643,0.181
938.937,0.1321
939.23,0.1225
939.524,0.1183
939.817,0.0501
940.111,0.0364
940.404,0.1114
940.698,0.057
940.991,0.0314
941.284,0.1461
941.577,0.0759
941.87,0.0613
942.163,0.0722
942.456,0.1539
942.749,0.039
943.042,0.1325
943.335,0.156
943.628,0.2017
943.92,0.0731
944.213,0.0575
944.505,0.2063
944.798,0.1403
945.09,0.081
945.383,0.2326
945.675,0.1901
945.967,0.1313
946.26,0.1403
946.552,0.2213
946.844,0.1386
947.136,-0.0041
947.428,0.0111
947.72,0.0781
948.012,-0.0025
948.304,0.0589
948.596,0.0133
948.887,0.0252
949.179,-0.0666
949.471,0.1514
949.762,0.0253
950.054,-0.1322
950.345,0.0627
950.637,0.2499
950.928,0.1223
951.219,0.1003
951.511,0.1845
951.802,-0.0883
952.093,0.171
952.384,0.2741
952.675,0.2398
952.966,0.1998
953.257,-0.0347
953.548,0.4007
953.839,0.283
954.13,-0.0384
954.42,0.1556
954.711,0.0969
955.001,0.2701
955.292,0.0403
955.582,0.1473
955.873,0.1035
956.163,0.1304
956.454,0.1314
956.744,0.1428
957.034,0.1622
957.324,-0.0297
957.614,0.0307
957.904,0.0918
958.194,0.1994
958.484,0.0463
958.774,0.1239
959.064,0.0856
959.353,0.2387
959.643,0.169
959.933,0.3671
960.222,0.0447
960.512,0.3012
960.801,0.0459
961.091,0.0956
961.38,0.0072
961.669,0.0089
961.959,0.1203
962.248,0.0121
962.537,-0.1076
962.826,0.0989
963.115,0.1536
963.404,0.0174
963.693,0.3238
963.982,0.1711
964.271,0.0964
964.559,0.0696
964.848,0.1566
965.137,0.2502
965.425,0.0011
965.714,-0.016
966.002,0.313
966.291,0.1425
966.579,0.2725
966.867,0.1845
967.156,0.0203
967.444,0.2005
967.732,0.0251
968.02,0.1041
968.308,0.202
968.596,0.1591
968.884,0.0559
969.172,0.0434
969.459,0.0107
969.747,0.1095
970.035,0.071
970.322,0.1585
970.61,0.0328
970.898,0.0979
971.185,-0.0323
971.472,0.2502
971.76,0.1059
972.047,0.0252
972.334,0.0308
972.621,0.0673
972.909,0.2414
973.196,0.1514
973.483,0.0979
973.77,0.1707
974.056,0.1442
974.343,0.2176
974.63,0.0955
974.917,0.085
975.203,-0.0146
975.49,0.1514
975.777,0.1208
976.063,0.0769
976.35,0.2059
976.636,0.0774
976.922,-0.01
977.209,-0.0198
977.495,0.1081
977.781,0.2858
978.067,0.002
978.353,0.0544
978.639,0.0535
978.925,0.0694
979.211,-0.0405
979.497,0.0197
979.782,0.1936
980.068,0.1656
980.354,0.0542
980.639,0.0866
980.925,0.023
981.21,0.0732
981.496,0.1462
981.781,-0.021
982.067,0.0617
982.352,0.0207
982.637,0.0188
982.922,0.1422
983.207,-0.095
983.492,0.0016
983.777,0.0751
984.062,0.2141
984.347,0.0766
984.632,0.0957
984.917,-0.1349
985.201,0.2096
985.486,-0.0998
985.771,-0.0387
986.055,-0.0667
986.34,-0.0367
986.624,-0.1812
986.908,0.2067
987.193,0.0054
987.477,0.0732
987.761,1.7263
988.045,0.0448
988.329,-0.1755
988.613,0.141
988.897,-0.0272
989.181,0.0918
989.465,0.0806
989.749,0.069
990.032,0.1964
990.316,-0.12
990.6,0.1953
990.883,-0.0177
991.167,0.1358
991.45,0.0332
991.734,-0.2579
992.017,-0.0364
992.3,0.0656
992.583,0.1437
992.867,0.0112
993.15,0.2369
993.433,0.052
993.716,0.1126
993.999,0.202
994.282,0.1081
994.564,-0.043
994.847,0.026
995.13,0.3303
995.413,0.5002
995.695,-0.0872
995.978,0.153
996.26,-0.1187
996.543,0.2523
996.825,0.0682
997.107,-0.0896
997.389,0.2295
997.672,0.0048
997.954,0.4998
998.236,-0
998.518,0.365
998.8,-0.0638
999.082,0.3835
999.364,-0.882
999.645,0.2161
999.927,0.5776
1000.209,0.1725
1000.491,0.0715
1000.772,0.2548
1001.054,0.4905
1001.335,-0.0485
1001.616,-0.2556
1001.898,-0.2571
1002.179,0.1502
1002.46,-0
1002.742,-0.3668
1003.023,0.1923
1003.304,-0.2097
1003.585,0.0722
1003.866,0.1025
1004.147,0.2681
1004.427,-0.2783
1004.708,-0.1308
1004.989,-0.3647
1005.269,-0.0594
1005.55,-0.0785
1005.831,-0.1178
1006.111,-0.1264
1006.392,0.2249
1006.672,-0.1342
1006.952,0.1337
1007.232,-0
1007.513,-0
1007.793,0.0969
1008.073,-0
1008.353,1.147
1008.633,-0.0462
1008.913,-0
1009.193,-0.0568
1009.472,-0
1009.752,-0.0359
1010.032,0.533
1010.312,-0.0366
1010.591,-0
1010.871,0.0497
1011.15,0.7469
1011.429,-0.1282
1011.709,-0.2016
1011.988,0.3167
1012.267,0.3787
1012.547,-0
1012.826,-0
1013.105,-0.0787
1013.384,-0.97
1013.663,-0.6546
1013.941,0.1488
1014.22,-0
1014.499,-0.1402
1014.778,0.1228
1015.056,-0.0169
1015.335,-0.2162
1015.614,0.081
1015.892,-0.2938
1016.17,-0
1016.449,-0.397
1016.727,0.3727
1017.005,0.2643
1017.284,0.2643
1017.562,0.2643
