wave-length (nm),A
878.819,0.2007
879.123,0.1743
879.428,0.2004
879.732,0.1716
880.036,0.1827
880.341,0.189
880.645,0.2249
880.949,0.192
881.253,0.18
881.557,0.189
881.861,0.2062
882.165,0.182
882.469,0.2134
882.773,0.1707
883.077,0.1941
883.381,0.2011
883.684,0.2065
883.988,0.1814
884.292,0.2066
884.595,0.1546
884.899,0.1773
885.202,0.1937
885.505,0.202
885.809,0.1849
886.112,0.1581
886.415,0.1653
886.718,0.1628
887.022,0.1881
887.325,0.178
887.628,0.2035
887.931,0.1703
888.233,0.1707
888.536,0.2245
888.839,0.1807
889.142,0.1424
889.444,0.1887
889.747,0.1898
890.05,0.1639
890.352,0.1938
890.655,0.1936
890.957,0.1955
891.259,0.1639
891.562,0.2114
891.864,0.1618
892.166,0.1896
892.468,0.2029
892.77,0.1963
893.072,0.1927
893.374,0.1783
893.676,0.1703
893.978,0.1786
894.28,0.1802
894.582,0.1944
894.883,0.1777
895.185,0.1847
895.487,0.1692
895.788,0.1898
896.09,0.1761
896.391,0.1929
896.693,0.1841
896.994,0.1677
897.295,0.173
897.596,0.1705
897.898,0.1782
898.199,0.2052
898.5,0.1722
898.801,0.1993
899.102,0.1683
899.403,0.2092
899.703,0.1778
900.004,0.1788
900.305,0.1783
900.606,0.225
900.906,0.1939
901.207,0.1688
901.507,0.1776
901.808,0.2009
902.108,0.1773
902.409,0.164
902.709,0.1891
903.009,0.1594
903.309,0.1574
903.61,0.165
903.91,0.1517
904.21,0.1447
904.51,0.1622
904.81,0.176
905.109,0.1682
905.409,0.1801
905.709,0.2054
906.009,0.2035
906.308,0.1686
906.608,0.1947
906.907,0.1892
907.207,0.1707
907.506,0.1824
907.806,0.1923
908.105,0.1796
908.404,0.1936
908.704,0.2157
909.003,0.1984
909.302,0.2293
909.601,0.1813
909.9,0.1605
910.199,0.1699
910.498,0.163
910.797,0.1677
911.095,0.207
911.394,0.2239
911.693,0.1944
911.991,0.1843
912.29,0.1828
912.589,0.1539
912.887,0.1983
913.185,0.1803
913.484,0.1382
913.782,0.1624
914.08,0.1897
914.378,0.1762
914.677,0.1709
914.975,0.1948
915.273,0.1948
915.571,0.1846
915.869,0.1898
916.166,0.1806
916.464,0.1991
916.762,0.1792
917.06,0.1953
917.357,0.2196
917.655,0.1826
917.952,0.1526
918.25,0.1907
918.547,0.1674
918.845,0.1706
919.142,0.2039
919.439,0.1853
919.736,0.1937
920.034,0.1652
920.331,0.1897
920.628,0.1939
920.925,0.1859
921.222,0.1563
921.518,0.1518
921.815,0.1359
922.112,0.1628
922.409,0.1691
922.705,0.171
923.002,0.1542
923.299,0.1709
923.595,0.1286
923.891,0.1691
924.188,0.1513
924.484,0.1845
924.78,0.2159
925.077,0.1511
925.373,0.1835
925.669,0.1664
925.965,0.1911
926.261,0.26
926.557,0.1725
926.853,0.2191
927.149,0.1599
927.444,0.1738
927.74,0.1802
928.036,0.168
928.331,0.1969
928.627,0.1768
928.923,0.1917
929.218,0.1811
929.513,0.1768
929.809,0.1922
930.104,0.1794
930.399,0.1812
930.694,0.1059
930.99,0.1038
931.285,0.131
931.58,0.1422
931.875,0.1811
932.169,0.1496
932.464,0.1706
932.759,0.1652
933.054,0.1887
933.348,0.191
933.643,0.1909
933.938,0.1891
934.232,0.167
934.527,0.1436
934.821,0.1762
935.115,0.1595
935.41,0.2018
935.704,0.2283
935.998,0.1999
936.292,0.2029
936.586,0.1485
936.88,0.1856
937.174,0.2115
937.468,0.1997
937.762,0.2594
938.056,0.1369
938.35,0.1287
938.643,0.2198
938.937,0.2644
939.23,0.1913
939.524,0.1983
939.817,0.148
940.111,0.2688
940.404,0.1167
940.698,0.0992
940.991,0.2472
941.284,0.2208
941.577,0.1041
941.87,0.0408
942.163,0.0663
942.456,0.2002
942.749,0.1373
943.042,0.2104
943.335,0.2445
943.628,0.3735
943.92,0.1824
944.213,0.0741
944.505,0.2032
944.798,0.0693
945.09,0.1212
945.383,0.1409
945.675,0.2502
945.967,0.1065
946.26,0.1806
946.552,0.1333
946.844,0.1647
947.136,0.0482
947.428,0.0536
947.72,0.2117
948.012,0.2428
948.304,0.0903
948.596,0.0762
948.887,0.1683
949.179,-0.0018
949.471,0.1622
949.762,0.0522
950.054,0.1401
950.345,0.1445
950.637,0.3168
950.928,0.1104
951.219,0.1555
951.511,0.1223
951.802,-0.084
952.093,0.26
952.384,0.1407
952.675,0.1105
952.966,0.1647
953.257,0.0159
953.548,0.2633
953.839,0.1969
954.13,0.1295
954.42,0.3169
954.711,0.1987
955.001,0.2587
955.292,0.1715
955.582,0.2916
955.873,0.1045
956.163,0.2028
956.454,0.1192
956.744,0.2071
957.034,0.0892
957.324,0.1696
957.614,0.1862
957.904,0.2277
958.194,0.2141
958.484,0.1218
958.774,0.1523
959.064,0.0469
959.353,0.198
959.643,0.3209
959.933,0.2365
960.222,0.1418
960.512,0.2178
960.801,0.1178
961.091,0.1406
961.38,0.0443
961.669,0.142
961.959,-0.0171
962.248,0.0023
962.537,0.0026
962.826,0.3164
963.115,0.092
963.404,0.0755
963.693,0.3003
963.982,0.2611
964.271,0.4681
964.559,0.2452
964.848,0.135
965.137,0.1645
965.425,0.1237
965.714,0.0802
966.002,0.2688
966.291,0.228
966.579,0.1849
966.867,0.3671
967.156,0.2612
967.444,0.1155
967.732,0.0784
968.02,0.1515
968.308,0.183
968.596,0.1907
968.884,0.1105
969.172,0.0741
969.459,0.06
969.747,0.0663
970.035,0.2209
970.322,0.2494
970.61,-0.0016
970.898,0.0281
971.185,0.1176
971.472,0.1752
971.76,0.1709
972.047,0.0193
972.334,0.0557
972.621,0.1951
972.909,0.3909
973.196,0.1919
973.483,0.2386
973.77,0.214
974.056,0.2082
974.343,0.3002
974.63,0.1654
974.917,0.1457
975.203,0.0524
975.49,0.2687
975.777,-0.0472
976.063,0.1657
976.35,0.1735
976.636,0.1667
976.922,0.1441
977.209,0.0745
977.495,0.3465
977.781,0.3117
978.067,0.0731
978.353,0.1685
978.639,0.1891
978.925,0.0668
979.211,-0.0287
979.497,0.3706
979.782,0.2444
980.068,0.2887
980.354,0.0385
980.639,0.1535
980.925,0.1296
981.21,0.4801
981.496,0.3584
981.781,0.1149
982.067,0.0632
982.352,0.0803
982.637,0.162
982.922,0.1552
983.207,0.1907
983.492,0.2708
983.777,0.112
984.062,0.182
984.347,0.0821
984.632,0.2439
984.917,-0.1149
985.201,0.1428
985.486,-0.047
985.771,0.1248
986.055,0.2646
986.34,0.0495
986.624,-0.1459
986.908,0.1465
987.193,0.1089
987.477,0.1225
987.761,-0.0795
988.045,0.157
988.329,0.1775
988.613,0.2962
988.897,0.1883
989.181,0.3469
989.465,0.0148
989.749,-0.0681
990.032,0.4795
990.316,0.2015
990.6,0.355
990.883,0.3793
991.167,0.1122
991.45,0.1248
991.734,-0.0655
992.017,0.1733
992.3,-0.0675
992.583,0.2032
992.867,0.1185
993.15,0.0716
993.433,0.4125
993.716,0.3597
993.999,0.2284
994.282,0.1175
994.564,0.0899
994.847,0.2036
995.13,1.6024
995.413,0.7225
995.695,-0.027
995.978,-0.0934
996.26,-0.1666
996.543,0.0632
996.825,0.2025
997.107,0.3516
997.389,0.2961
997.672,0.2269
997.954,-0
998.236,0.4388
998.518,0.8711
998.8,0.0308
999.082,0.4992
999.364,-0.7829
999.645,0.0323
999.927,1.416
1000.209,0.0545
1000.491,0.0469
1000.772,0.22
1001.054,0.4753
1001.335,0.1951
1001.616,1.4183
1001.898,-0.0325
1002.179,0.0626
1002.46,0.3058
1002.742,0.1394
1003.023,0.1128
1003.304,0.0324
1003.585,0.0884
1003.866,0.078
1004.147,-0
1004.427,-0
1004.708,0.0435
1004.989,-0.0435
1005.269,0.2389
1005.55,-0.0118
1005.831,-0
1006.111,-0
1006.392,0.1689
1006.672,-0.0347
1006.952,0.0738
1007.232,0.0674
1007.513,-0
1007.793,-0
1008.073,0.0554
1008.353,0.0688
1008.633,0.0807
1008.913,0.1782
1009.193,-0.0297
1009.472,0.1422
1009.752,-0
1010.032,0.053
1010.312,-0
1010.591,-0.2116
1010.871,0.0593
1011.15,0.2579
1011.429,-0.1414
1011.709,-0.0219
1011.988,-0
1012.267,0.1771
1012.547,-0
1012.826,-0
1013.105,-0.0087
1013.384,-0.791
1013.663,-0.3386
1013.941,0.0107
1014.22,-0
1014.499,0.0429
1014.778,-0.0802
1015.056,0.1828
1015.335,-0.0805
1015.614,-0.0328
1015.892,0.0274
1016.17,-0.4425
1016.449,0.7623
1016.727,0.0273
1017.005,-0.0665
1017.284,-0.0665
1017.562,-0.0665
